,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
2020-10-11,1.381788034,0.84609527,1.500150015,0.769053295,5.522,1.312,6.6933,6.2966,7.75,72.98,105.72,4.1325,21.153,9.1531,16.4075,1.3529,1143.46,184.2,8.7918,0.9103,28.62,31.02,448979.22
2020-10-12,1.381788034,0.84609527,1.500150015,0.769053295,5.522,1.312,6.6933,6.2966,7.75,72.98,105.72,4.1325,21.153,9.1531,16.4075,1.3529,1143.46,184.2,8.7918,0.9103,28.62,31.02,448979.22
2020-10-13,1.395673412,0.852006475,1.504211793,0.771128933,5.5944,1.3138,6.7452,6.3405,7.7498,73.45,105.55,4.1395,21.392,9.2129,16.49,1.3599,1147.4,184.35,8.8146,0.9147,28.74,31.24,451175.3438
2020-10-14,1.394894685,0.850701829,1.49970006,0.767872226,5.5804,1.3147,6.7136,6.3319,7.7499,73.24,105.08,4.1481,21.346,9.2179,16.5125,1.3567,1146.58,184.65,8.823,0.9127,28.76,31.1,451760.6227
2020-10-15,1.412628902,0.85462781,1.518141794,0.77417357,5.616,1.3243,6.7233,6.361,7.7499,73.48,105.38,4.1504,21.394,9.3691,16.6775,1.3612,1143.03,184.5,8.8685,0.9143,28.77,31.22,449592.7581
2020-10-16,1.411831145,0.853460783,1.513317191,0.773335396,5.6228,1.3194,6.6962,6.3518,7.75,73.42,105.41,4.1496,21.174,9.358,16.5375,1.3587,1146.82,184.2,8.837,0.9153,28.75,31.16,449727.0067
2020-10-17,1.411831145,0.853460783,1.513317191,0.773335396,5.6228,1.3194,6.6962,6.3518,7.75,73.42,105.41,4.1496,21.174,9.358,16.5375,1.3587,1146.82,184.2,8.837,0.9153,28.75,31.16,449727.0067
2020-10-18,1.411831145,0.853460783,1.513317191,0.773335396,5.6228,1.3194,6.6962,6.3518,7.75,73.42,105.41,4.1496,21.174,9.358,16.5375,1.3587,1146.82,184.2,8.837,0.9153,28.75,31.16,449727.0067
2020-10-19,1.410437236,0.848320326,1.508068165,0.769349131,5.578,1.3155,6.6803,6.3127,7.7499,73.31,105.42,4.1415,21.1369,9.3002,16.465,1.3568,1141.76,184.35,8.8054,0.9092,28.73,31.2,451712.0402
2020-10-20,1.417032733,0.845737483,1.518372305,0.772141147,5.5773,1.312,6.6754,6.2946,7.7499,73.47,105.56,4.15,21.065,9.2666,16.4525,1.3562,1138.65,184.5,8.747,0.9071,28.7,31.26,454168.2737
2020-10-21,1.404494382,0.842459983,1.500375094,0.760861295,5.6084,1.313,6.6503,6.2695,7.7499,73.62,104.58,4.143,21.0896,9.2033,16.2875,1.3539,1132.11,184.25,8.7195,0.9042,28.67,31.19,455778.0268
2020-10-22,1.406667604,0.845737483,1.498127341,0.76394194,5.5843,1.3132,6.6821,6.2929,7.75,73.65,104.88,4.143,21.026,9.2425,16.22,1.3564,1135.26,184.35,8.7794,0.9074,28.68,31.31,456099.0137
2020-10-23,1.404889014,0.844309355,1.497678598,0.766929979,5.6135,1.3147,6.6861,6.2826,7.7498,73.86,104.78,4.1554,20.8961,9.2637,16.2,1.3584,1129.77,184.3,8.7688,0.9055,28.65,31.31,458804.5043
2020-10-24,1.404889014,0.844309355,1.497678598,0.766929979,5.6135,1.3147,6.6861,6.2826,7.7498,73.86,104.78,4.1554,20.8961,9.2637,16.2,1.3584,1129.77,184.3,8.7688,0.9055,28.65,31.31,458804.5043
2020-10-25,1.404889014,0.844309355,1.497678598,0.766929979,5.6135,1.3147,6.6861,6.2826,7.7498,73.86,104.78,4.1554,20.8961,9.2637,16.2,1.3584,1129.77,184.3,8.7688,0.9055,28.65,31.31,458804.5043
2020-10-26,1.404494382,0.846310088,1.496557917,0.76799017,5.6141,1.3214,6.7119,6.2969,7.75,73.93,104.86,4.1634,20.958,9.2479,16.1725,1.3612,1127.77,184.3,8.7517,0.9073,28.62,31.27,461259.9313
2020-10-27,1.399972001,0.845022816,1.488538255,0.7652866,5.6484,1.3156,6.7044,6.2874,7.75,73.62,104.44,4.1649,20.867,9.1346,16.1,1.3586,1127.9,184.3,8.7022,0.9066,28.56,31.2,463130.7541
2020-10-28,1.415027593,0.850991405,1.501501502,0.769408325,5.7406,1.3321,6.7279,6.3356,7.75,74.19,104.33,4.152,21.152,9.3456,16.33,1.3633,1133.76,184.3,8.8458,0.9097,28.57,31.26,470010.8327
2020-10-29,1.427347987,0.857780065,1.514921982,0.77579519,5.779,1.3365,6.714,6.3876,7.7532,74.42,104.69,4.152,21.367,9.5865,16.4175,1.368,1131.12,184.25,8.9427,0.9171,28.59,31.25,486996.4576
2020-10-30,1.423892923,0.858590195,1.512859304,0.773215805,5.7588,1.3332,6.6919,6.3914,7.7548,74.59,104.54,4.151,21.276,9.5617,16.25,1.3654,1133.99,184.16,8.9009,0.9165,28.57,31.17,505275.4269
2020-10-31,1.423892923,0.858590195,1.512859304,0.773215805,5.7588,1.3332,6.6919,6.3914,7.7548,74.59,104.54,4.151,21.276,9.5617,16.25,1.3654,1133.99,184.16,8.9009,0.9165,28.57,31.17,505275.4269
2020-11-01,1.423892923,0.858590195,1.512859304,0.773215805,5.7588,1.3332,6.6919,6.3914,7.7548,74.59,104.54,4.151,21.276,9.5617,16.25,1.3654,1133.99,184.16,8.9009,0.9165,28.57,31.17,505275.4269
2020-11-02,1.419446416,0.859549596,1.508978422,0.774953503,5.7425,1.3255,6.6899,6.4004,7.7505,74.51,104.8,4.1552,21.457,9.5665,16.225,1.3655,1134.62,184.45,8.9179,0.92,28.55,31.13,517784.7074
2020-11-03,1.396843135,0.852951211,1.49142431,0.766283525,5.7328,1.3132,6.6759,6.3519,7.7505,74.61,104.5,4.1529,21.156,9.3807,16.025,1.3599,1134.3,184.3,8.8377,0.9126,28.61,31.02,514629.4626
2020-11-04,1.390433815,0.852514919,1.49231458,0.76799017,5.654,1.3113,6.6504,6.3475,7.7552,74.36,104.39,4.1631,20.936,9.2933,15.855,1.3576,1137.37,184.28,8.7718,0.9107,28.6,31,515938.4958
2020-11-05,1.376462491,0.846811754,1.479071143,0.762427569,5.5682,1.3045,6.6027,6.3069,7.7548,73.93,103.67,4.143,20.834,9.1882,15.8,1.3515,1122.96,184.45,8.7167,0.9063,28.54,30.79,516991.2034
2020-11-06,1.375894331,0.84132593,1.47427392,0.759762954,5.4577,1.3029,6.608,6.2691,7.7532,73.96,103.32,4.1271,20.63,9.1552,15.6525,1.3471,1121,184.45,8.6339,0.8986,28.59,30.57,526161.5987
2020-11-07,1.375894331,0.84132593,1.47427392,0.759762954,5.4577,1.3029,6.608,6.2691,7.7532,73.96,103.32,4.1271,20.63,9.1552,15.6525,1.3471,1121,184.45,8.6339,0.8986,28.59,30.57,526161.5987
2020-11-08,1.375894331,0.84132593,1.47427392,0.759762954,5.4577,1.3029,6.608,6.2691,7.7532,73.96,103.32,4.1271,20.63,9.1552,15.6525,1.3471,1121,184.45,8.6339,0.8986,28.59,30.57,526161.5987
2020-11-09,1.374570447,0.84666836,1.469075951,0.7612088,5.3696,1.2978,6.628,6.304,7.7538,74.03,105.58,4.107,20.4,9.0415,15.3975,1.3484,1113.14,184.45,8.6335,0.9127,28.58,30.58,534007.6123
2020-11-10,1.374948439,0.846740051,1.466705779,0.755629439,5.3715,1.2998,6.6146,6.3029,7.7532,74.31,105.36,4.118,20.433,9.0318,15.625,1.3484,1117.63,184.5,8.6152,0.9136,28.55,30.37,534379.9535
2020-11-11,1.374948439,0.846740051,1.466705779,0.755629439,5.3715,1.2998,6.6146,6.3029,7.7532,74.31,105.36,4.118,20.433,9.0318,15.625,1.3484,1117.63,184.5,8.6152,0.9136,28.55,30.37,534379.9535
2020-11-12,1.376083666,0.84645336,1.454545455,0.76091919,5.4141,1.3107,6.6114,6.3023,7.7543,74.63,105.16,4.1283,20.517,9.1156,15.5725,1.3478,1112.95,184.55,8.6229,0.9136,28.5,30.21,570193.1035
2020-11-13,1.378169791,0.845737483,1.462202076,0.758955677,5.5006,1.3164,6.6039,6.298,7.7532,74.56,104.61,4.12,20.45,9.1685,15.555,1.3479,1109.47,184.6,8.6947,0.9133,28.51,30.18,605957.1339
2020-11-14,1.378169791,0.845737483,1.462202076,0.758955677,5.5006,1.3164,6.6039,6.298,7.7532,74.56,104.61,4.12,20.45,9.1685,15.555,1.3479,1109.47,184.6,8.6947,0.9133,28.51,30.18,605957.1339
2020-11-15,1.378169791,0.845737483,1.462202076,0.758955677,5.5006,1.3164,6.6039,6.298,7.7532,74.56,104.61,4.12,20.45,9.1685,15.555,1.3479,1109.47,184.6,8.6947,0.9133,28.51,30.18,605957.1339
2020-11-16,1.365560563,0.844309355,1.449485433,0.757747973,5.3999,1.3072,6.583,6.2875,7.7524,74.41,104.54,4.1145,20.302,9.0702,15.3175,1.3454,1106.88,185.01,8.6326,0.9121,28.52,30.19,644707.0744
2020-11-17,1.370238421,0.843028157,1.45158949,0.754887899,5.3401,1.3107,6.5556,6.2789,7.7522,74.42,104.2,4.102,20.306,9.0661,15.415,1.3427,1105.33,185.1,8.6281,0.9109,28.53,30.19,665046.4226
2020-11-18,1.365187713,0.842530963,1.441337561,0.751936236,5.3069,1.3049,6.5588,6.2772,7.7524,74.1,103.72,4.085,20.246,8.9914,15.425,1.3409,1105.72,184.65,8.5813,0.9096,28.5,30.28,669297.9913
2020-11-19,1.376462491,0.844380647,1.449275362,0.756143667,5.3149,1.3083,6.5823,6.2919,7.753,74.16,103.85,4.0965,20.183,9.0294,15.455,1.3452,1114.93,184.9,8.6288,0.9119,28.52,30.38,679453.0501
2020-11-20,1.367053999,0.843383655,1.439055979,0.752219046,5.3671,1.3075,6.5608,6.2817,7.7525,74.12,103.81,4.09,20.083,9.0056,15.2925,1.3434,1114.48,185,8.6171,0.9118,28.52,30.25,708924.7673
2020-11-21,1.367053999,0.843383655,1.439055979,0.752219046,5.3671,1.3075,6.5608,6.2817,7.7525,74.12,103.81,4.09,20.083,9.0056,15.2925,1.3434,1114.48,185,8.6171,0.9118,28.52,30.25,708924.7673
2020-11-22,1.367053999,0.843383655,1.439055979,0.752219046,5.3671,1.3075,6.5608,6.2817,7.7525,74.12,103.81,4.09,20.083,9.0056,15.2925,1.3434,1114.48,185,8.6171,0.9118,28.52,30.25,708924.7673
2020-11-23,1.373815084,0.845594453,1.446759259,0.751879699,5.436,1.3097,6.585,6.2948,7.7515,74.21,104.42,4.09,20.109,9.0577,15.42,1.3448,1115.42,185.2,8.6496,0.9131,28.52,30.36,780070.101
2020-11-24,1.360359135,0.842176183,1.434102969,0.74906367,5.391,1.3027,6.59,6.2672,7.7512,74.08,104.61,4.085,20.012,8.9184,15.2175,1.3424,1110.93,185.54,8.5678,0.9121,28.5,30.33,709813.125
2020-11-25,1.358695652,0.839771582,1.427144284,0.747495889,5.3224,1.2994,6.575,6.2506,7.7508,73.75,104.39,4.0863,20.015,8.8408,15.2175,1.3402,1106.84,185.6,8.5169,0.909,28.48,30.3,915445.172
2020-11-26,1.358695652,0.839771582,1.427144284,0.747495889,5.3224,1.2994,6.575,6.2506,7.7508,73.75,104.39,4.0863,20.015,8.8408,15.2175,1.3402,1106.84,185.6,8.5169,0.909,28.48,30.3,915445.172
2020-11-27,1.358695652,0.839771582,1.427144284,0.747495889,5.3224,1.2994,6.575,6.2506,7.7508,73.75,104.39,4.0863,20.015,8.8408,15.2175,1.3402,1106.84,185.6,8.5169,0.909,28.48,30.3,915445.172
2020-11-28,1.358695652,0.839771582,1.427144284,0.747495889,5.3224,1.2994,6.575,6.2506,7.7508,73.75,104.39,4.0863,20.015,8.8408,15.2175,1.3402,1106.84,185.6,8.5169,0.909,28.48,30.3,915445.172
2020-11-29,1.358695652,0.839771582,1.427144284,0.747495889,5.3224,1.2994,6.575,6.2506,7.7508,73.75,104.39,4.0863,20.015,8.8408,15.2175,1.3402,1106.84,185.6,8.5169,0.909,28.48,30.3,915445.172
2020-11-30,1.360359135,0.836960161,1.425110446,0.749737592,5.3785,1.2982,6.576,6.2294,7.7522,74.01,104.38,4.073,20.15,8.8781,15.4325,1.3402,1105.79,185.54,8.5576,0.906,28.55,30.28,1033297.31
2020-12-01,1.359619307,0.830633774,1.417032733,0.746714456,5.263,1.2958,6.5705,6.1845,7.7519,73.51,104.4,4.0771,20.047,8.8296,15.27,1.3383,1107.33,185.9,8.5082,0.9005,28.54,30.27,1048184.946
2020-12-02,1.352265044,0.826924667,1.416831964,0.749175907,5.2384,1.2934,6.5622,6.1553,7.7518,73.72,104.52,4.0745,20.047,8.8197,15.325,1.3383,1100.15,185.89,8.4986,0.8961,28.49,30.21,1037323.795
2020-12-03,1.343363783,0.822909809,1.411831145,0.740960285,5.1243,1.2875,6.5418,6.1255,7.7511,73.8,103.77,4.071,19.887,8.7585,15.1675,1.333,1096.28,185.94,8.4415,0.8906,28.39,30.17,1007878.139
2020-12-04,1.344447432,0.823587547,1.419244962,0.741564702,5.161,1.2797,6.5301,6.13,7.7505,73.78,104.16,4.0591,19.744,8.7883,15.17,1.3331,1081.85,185.5,8.4494,0.8908,28.21,30.16,1026479.291
2020-12-05,1.344447432,0.823587547,1.419244962,0.741564702,5.161,1.2797,6.5301,6.13,7.7505,73.78,104.16,4.0591,19.744,8.7883,15.17,1.3331,1081.85,185.5,8.4494,0.8908,28.21,30.16,1026479.291
2020-12-06,1.344447432,0.823587547,1.419244962,0.741564702,5.161,1.2797,6.5301,6.13,7.7505,73.78,104.16,4.0591,19.744,8.7883,15.17,1.3331,1081.85,185.5,8.4494,0.8908,28.21,30.16,1026479.291
2020-12-07,1.342462075,0.823858955,1.416631251,0.748895379,5.0713,1.2796,6.5295,6.1323,7.7505,73.83,104.01,4.0703,19.81,8.733,15.125,1.3352,1082.22,186.3,8.3864,0.8892,28.25,30.16,1083425.363
2020-12-08,1.348799568,0.825695649,1.419244962,0.748615062,5.0824,1.2808,6.5307,6.1455,7.7511,73.68,104.14,4.071,19.715,8.7644,15.0275,1.3378,1085.4,186.1,8.472,0.8886,28.24,30.02,1081584.551
2020-12-09,1.342101731,0.82781457,1.420252805,0.746714456,5.1504,1.2791,6.541,6.1612,7.7519,73.71,104.28,4.063,19.852,8.8281,14.95,1.337,1083.78,185.52,8.4914,0.8901,28.19,30.05,1078600.284
2020-12-10,1.329787234,0.825218683,1.413227812,0.752275634,5.0699,1.2727,6.5419,6.1431,7.7507,73.72,104.3,4.06,19.987,8.7745,15.04,1.3368,1086.83,185.8,8.4499,0.8878,28.23,30.06,1077223.399
2020-12-11,1.327668614,0.825627477,1.411432604,0.757747973,5.0538,1.2767,6.5445,6.1439,7.7508,73.73,103.88,4.05,20.093,8.8235,15.1275,1.3371,1091.23,186.35,8.4717,0.8902,28.17,30.09,1081640.04
2020-12-12,1.327668614,0.825627477,1.411432604,0.757747973,5.0538,1.2767,6.5445,6.1439,7.7508,73.73,103.88,4.05,20.093,8.8235,15.1275,1.3371,1091.23,186.35,8.4717,0.8902,28.17,30.09,1081640.04
2020-12-13,1.327668614,0.825627477,1.411432604,0.757747973,5.0538,1.2767,6.5445,6.1439,7.7508,73.73,103.88,4.05,20.093,8.8235,15.1275,1.3371,1091.23,186.35,8.4717,0.8902,28.17,30.09,1081640.04
2020-12-14,1.326787847,0.823384109,1.412429379,0.750525368,5.1103,1.2787,6.548,6.1277,7.7517,73.64,104.06,4.0539,20.218,8.7463,15.045,1.3348,1093.19,186.67,8.4133,0.8872,28.14,30.09,1100685.076
2020-12-15,1.323626737,0.822503701,1.410835214,0.744379932,5.1105,1.273,6.5388,6.121,7.7512,73.56,103.69,4.052,20.083,8.7221,14.885,1.3327,1092.22,186.91,8.3759,0.8859,28.12,30.04,1082995.438
2020-12-16,1.321877065,0.821355236,1.412628902,0.740576168,5.1282,1.2755,6.5323,6.1116,7.7518,73.65,103.59,4.054,19.95,8.6896,14.8375,1.3299,1093.71,186.9,8.3645,0.8861,28.15,30.01,1084806.714
2020-12-17,1.312335958,0.815793767,1.398797035,0.734807848,5.0591,1.2715,6.5321,6.0694,7.7519,73.53,103.13,4.033,19.788,8.5731,14.665,1.3256,1092.96,186.83,8.2689,0.8841,28.13,29.79,1072753.559
2020-12-18,1.313197636,0.817260543,1.403705783,0.740905386,5.081,1.2776,6.5395,6.0798,7.752,73.53,103.35,4.038,19.9813,8.5959,14.53,1.3287,1099.37,187,8.2786,0.885,28.14,29.84,1047905.008
2020-12-19,1.313197636,0.817260543,1.403705783,0.740905386,5.081,1.2776,6.5395,6.0798,7.752,73.53,103.35,4.038,19.9813,8.5959,14.53,1.3287,1099.37,187,8.2786,0.885,28.14,29.84,1047905.008
2020-12-20,1.313197636,0.817260543,1.403705783,0.740905386,5.081,1.2776,6.5395,6.0798,7.752,73.53,103.35,4.038,19.9813,8.5959,14.53,1.3287,1099.37,187,8.2786,0.885,28.14,29.84,1047905.008
2020-12-21,1.320132013,0.817661488,1.410835214,0.748839299,5.128,1.2836,6.5493,6.0835,7.7524,74.03,103.44,4.049,20.04,8.653,14.5675,1.3323,1107.03,187.6,8.2576,0.8859,28.16,30.14,1059724.526
2020-12-22,1.327844908,0.821557673,1.420252805,0.749119784,5.1593,1.2918,6.5426,6.1114,7.7526,73.85,103.62,4.06,20.054,8.7197,14.6525,1.3358,1107.12,189,8.3303,0.8889,28.18,30.21,1066686.929
2020-12-23,1.318044023,0.820075447,1.408450704,0.74019245,5.2087,1.2841,6.54,6.0989,7.7529,73.77,103.52,4.062,20.08,8.6307,14.5775,1.3319,1106.92,190,8.2841,0.8882,28.14,30.21,1060806.242
2020-12-24,1.318044023,0.820075447,1.408450704,0.74019245,5.2087,1.2841,6.54,6.0989,7.7529,73.77,103.52,4.062,20.08,8.6307,14.5775,1.3319,1106.92,190,8.2841,0.8882,28.14,30.21,1060806.242
2020-12-25,1.318044023,0.820075447,1.408450704,0.74019245,5.2087,1.2841,6.54,6.0989,7.7529,73.77,103.52,4.062,20.08,8.6307,14.5775,1.3319,1106.92,190,8.2841,0.8882,28.14,30.21,1060806.242
2020-12-26,1.318044023,0.820075447,1.408450704,0.74019245,5.2087,1.2841,6.54,6.0989,7.7529,73.77,103.52,4.062,20.08,8.6307,14.5775,1.3319,1106.92,190,8.2841,0.8882,28.14,30.21,1060806.242
2020-12-27,1.318044023,0.820075447,1.408450704,0.74019245,5.2087,1.2841,6.54,6.0989,7.7529,73.77,103.52,4.062,20.08,8.6307,14.5775,1.3319,1106.92,190,8.2841,0.8882,28.14,30.21,1060806.242
2020-12-28,1.321353066,0.81879964,1.409840688,0.743660296,5.3016,1.2871,6.5346,6.0881,7.7536,73.5,103.84,4.0472,20.061,8.6671,14.62,1.3307,1096.67,187.5,8.2854,0.8898,28.11,30.16,1062135.563
2020-12-29,1.311819494,0.816193275,1.396258028,0.740082889,5.1679,1.2794,6.53,6.0694,7.7539,73.33,103.5,4.0481,19.905,8.6017,14.68,1.327,1092.55,187.58,8.1906,0.8838,28.1,30.04,1034039.44
2020-12-30,1.301744337,0.814332248,1.387539892,0.735023888,5.176,1.2764,6.5208,6.0581,7.7521,73.13,103.31,4.0349,19.934,8.5536,14.605,1.3236,1086.62,185,8.1972,0.8832,28.1,29.95,1086335.428
2020-12-31,1.297185108,0.817661488,1.390047262,0.731957254,5.1935,1.2753,6.525,6.0839,7.7534,73.01,103.19,4.0178,19.892,8.5757,14.65,1.3214,1086.11,185,8.2095,0.8841,28.08,30.02,1104430.587
2021-01-01,1.297185108,0.817661488,1.390047262,0.731957254,5.1935,1.2753,6.525,6.0839,7.7534,73.01,103.19,4.0178,19.892,8.5757,14.65,1.3214,1086.11,185,8.2095,0.8841,28.08,30.02,1104430.587
2021-01-02,1.297185108,0.817661488,1.390047262,0.731957254,5.1935,1.2753,6.525,6.0839,7.7534,73.01,103.19,4.0178,19.892,8.5757,14.65,1.3214,1086.11,185,8.2095,0.8841,28.08,30.02,1104430.587
2021-01-03,1.297185108,0.817661488,1.390047262,0.731957254,5.1935,1.2753,6.525,6.0839,7.7534,73.01,103.19,4.0178,19.892,8.5757,14.65,1.3214,1086.11,185,8.2095,0.8841,28.08,30.02,1104430.587
2021-01-04,1.305994515,0.816060062,1.39586823,0.737952919,5.2466,1.2781,6.4601,6.0712,7.7537,73.08,103.19,4.0045,19.938,8.566,14.74,1.3211,1081.62,184.97,8.2486,0.8811,28.08,29.92,1087696.75
2021-01-05,1.28998968,0.813338756,1.380834024,0.734214391,5.3035,1.27,6.455,6.0497,7.7533,73.15,102.7,4.015,19.92,8.4901,15,1.3178,1087.42,186.94,8.1856,0.8784,27.99,29.92,1111982.17
2021-01-06,1.284191601,0.81366965,1.373437715,0.735672773,5.3368,1.2685,6.4617,6.0526,7.7532,73.15,103.25,4.008,19.713,8.4206,15.11,1.3197,1085.71,187.62,8.1855,0.881,28,29.93,1172055.133
2021-01-07,1.289490651,0.81532817,1.379500621,0.737952919,5.4024,1.272,6.476,6.0641,7.7534,73.43,103.84,4.0353,19.928,8.4384,15.4075,1.3257,1086.78,187.83,8.1992,0.8841,28.02,30.07,1228128.098
2021-01-08,1.285677552,0.816193275,1.37892995,0.736214386,5.3855,1.2698,6.475,6.0697,7.7555,73.31,103.89,4.03,19.941,8.4074,15.24,1.3235,1089.48,186.57,8.2085,0.8843,27.98,30.09,1314365.428
2021-01-09,1.285677552,0.816193275,1.37892995,0.736214386,5.3855,1.2698,6.475,6.0697,7.7555,73.31,103.89,4.03,19.941,8.4074,15.24,1.3235,1089.48,186.57,8.2085,0.8843,27.98,30.09,1314365.428
2021-01-10,1.285677552,0.816193275,1.37892995,0.736214386,5.3855,1.2698,6.475,6.0697,7.7555,73.31,103.89,4.03,19.941,8.4074,15.24,1.3235,1089.48,186.57,8.2085,0.8843,27.98,30.09,1314365.428
2021-01-11,1.296344309,0.82176021,1.391401141,0.739535572,5.4809,1.2768,6.4795,6.1118,7.7554,73.5,104.16,4.05,20.076,8.5192,15.4863,1.3293,1097.39,186.57,8.281,0.8897,28,30.14,1464570.55
2021-01-12,1.293326436,0.821827745,1.391401141,0.733299113,5.4166,1.2745,6.461,6.114,7.7549,73.26,104.09,4.054,19.927,8.5085,15.3425,1.327,1099.57,189,8.2864,0.8892,28,30.12,1316012.5
2021-01-13,1.291989664,0.822436056,1.391207568,0.733621891,5.2938,1.271,6.4677,6.1179,7.7538,73.07,103.91,4.041,19.788,8.4851,15.245,1.3262,1098.31,189,8.3373,0.8874,28.01,30.02,1500988.35
2021-01-14,1.283697047,0.822639026,1.383891503,0.73046019,5.2304,1.2633,6.4736,6.1196,7.7543,73.11,103.66,4.0349,19.723,8.4594,15.1,1.324,1098.37,189,8.309,0.887,28.01,29.97,1491828.65
